,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
36,56.98040723800659,1.364681525690404,1.2500437100728352,0.0661995170963933,0.6,0.05,5,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.0018778352532535791,-0.0020913463085889816,-0.0018843499710783362,-0.001951177177640299,9.915022050829658e-05,36,-0.001537190517410636,-0.0015299173537641764,-0.0015462227165699005,-0.0015377768625815709,6.669535943436254e-06
37,87.36994298299153,1.6351720689739444,1.3132315476735432,0.11223464998219616,0.6,0.05,5,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.0017344846855849028,-0.001919328817166388,-0.001745549961924553,-0.0017997878215586145,8.464887204718675e-05,31,-0.0012599293841049075,-0.0012388827744871378,-0.0012757808435708284,-0.0012581976673876245,1.5113261452951173e-05
38,89.1865033308665,0.15814653107798393,1.429498593012492,0.007012803752934464,0.6,0.05,5,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.001767376670613885,-0.0019651995971798897,-0.0017930504400283098,-0.001841875569274028,8.783088865610075e-05,34,-0.0012529444647952914,-0.0012652514269575477,-0.0013017600867897272,-0.0012733186595141888,2.0729229259158164e-05
39,74.28053482373555,1.8689072260512822,1.7962161699930828,0.1344917165367661,0.6,0.05,5,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.0018061643932014704,-0.0019826809875667095,-0.0017922878032550216,-0.0018603777280077338,8.666681568396716e-05,35,-0.0014111932832747698,-0.001391301746480167,-0.0014011093880981207,-0.0014012014726176858,8.120946935007749e-06
40,119.36709872881572,0.42139560281840055,1.80558975537618,0.10496023583163411,0.6,0.05,5,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.001680208370089531,-0.0018486905610188842,-0.0016845555510371923,-0.0017378181607152026,7.841871102134066e-05,26,-0.0011460056994110346,-0.00112427631393075,-0.0011556094978004694,-0.0011419638370474179,1.3107112353686149e-05
41,117.3244776725769,1.2647808597227987,1.8254978656768799,0.20345222662257814,0.6,0.05,5,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.0017404112732037902,-0.0019345961045473814,-0.0017753407591953874,-0.0018167827123155196,8.451829699259671e-05,32,-0.0011929507600143552,-0.0012122129555791616,-0.0012572647538036108,-0.0012208094897990425,2.695054420880699e-05
42,94.39463305473328,0.4403006306482495,2.6504642168680825,0.37245309274077354,0.6,0.05,5,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.0017364167142659426,-0.0018994522979483008,-0.0017364777158945799,-0.0017907822427029412,7.68413370114976e-05,30,-0.0012996464502066374,-0.0012752460315823555,-0.0012956579448655248,-0.0012901834755515058,1.068714080761396e-05
43,147.37620226542154,0.5488462614026955,2.340571880340576,0.09118189752135032,0.6,0.05,5,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.0016250570770353079,-0.001790067763067782,-0.0016391940880566835,-0.0016847729760532577,7.467801059428461e-05,23,-0.0010432632407173514,-0.0010295887477695942,-0.0010644609574228525,-0.0010457709819699328,1.4346528643255466e-05
44,145.2010289033254,1.05887248381333,2.446586847305298,0.09458225515628556,0.6,0.05,5,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.0017048909794539213,-0.0019049644470214844,-0.0017580700805410743,-0.0017893085023388267,8.461373944160564e-05,29,-0.0011218534782528877,-0.0011553295189514756,-0.001211363123729825,-0.0011628487069780629,3.692693506359217e-05
45,116.59034538269043,0.17555690762734613,4.8922083377838135,0.14071161825767453,0.6,0.05,10,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.0014702981570735574,-0.0016226426232606173,-0.0014859496150165796,-0.0015262967984502513,6.842577731979779e-05,18,-0.0007524994434788823,-0.000754196138586849,-0.0007420429028570652,-0.0007495794949742655,5.374002799163998e-06
