,target,params
74,-0.0024927290552046962,"{'colsample_bytree': 0.8916231800566257, 'learning_rate': 0.0468754258154113, 'max_depth': 3.4872294031515048, 'n_estimators': 365.99477503637263, 'reg_lambda': 10.247737461076616, 'subsample': 0.8952375619957627}"
75,-0.0024974538371629975,"{'colsample_bytree': 0.7808980037106246, 'learning_rate': 0.07858476445656053, 'max_depth': 3.2428888270034264, 'n_estimators': 481.83042489265307, 'reg_lambda': 29.82416516551635, 'subsample': 0.6283055484107423}"
76,-0.0024809970966259494,"{'colsample_bytree': 0.821826263467102, 'learning_rate': 0.049132537991706866, 'max_depth': 3.5163152376565305, 'n_estimators': 490.3974754554366, 'reg_lambda': 10.678452897940758, 'subsample': 0.41297671329961844}"
77,-0.0024744457249453625,"{'colsample_bytree': 0.8246532246331423, 'learning_rate': 0.05828883822044334, 'max_depth': 3.2167845881982613, 'n_estimators': 435.981929030864, 'reg_lambda': 11.265204586242684, 'subsample': 0.6582131329994254}"
78,-0.0023735506916599284,"{'colsample_bytree': 0.9377380572911513, 'learning_rate': 0.07240032378311431, 'max_depth': 9.926955384724048, 'n_estimators': 372.7216202836183, 'reg_lambda': 10.50187609509724, 'subsample': 0.4896170320535433}"
79,-0.002477041127313419,"{'colsample_bytree': 0.6958809344926145, 'learning_rate': 0.08446151894190701, 'max_depth': 3.339893763113121, 'n_estimators': 486.35267451988545, 'reg_lambda': 20.93407372797364, 'subsample': 0.24744183655763374}"
80,-0.00278663607103947,"{'colsample_bytree': 0.6057380653574552, 'learning_rate': 0.04744657212599162, 'max_depth': 3.1676544405879414, 'n_estimators': 472.3495802296408, 'reg_lambda': 24.484954090902843, 'subsample': 0.41345902687946534}"
81,-0.0023801970373992947,"{'colsample_bytree': 0.8847143309634418, 'learning_rate': 0.07126380658621469, 'max_depth': 9.971080805028496, 'n_estimators': 490.093350424611, 'reg_lambda': 15.286895823629168, 'subsample': 0.8202700399468685}"
82,-0.0023486879192438468,"{'colsample_bytree': 0.9892996853538576, 'learning_rate': 0.07457993781423734, 'max_depth': 3.093341717423757, 'n_estimators': 372.46676953806474, 'reg_lambda': 17.11630604715716, 'subsample': 0.9047890621242078}"
83,-0.00252356481400619,"{'colsample_bytree': 0.6625283505023102, 'learning_rate': 0.08929756166471468, 'max_depth': 9.708428464824426, 'n_estimators': 367.28421344216366, 'reg_lambda': 15.644695307566987, 'subsample': 0.2444792023639172}"
